ATPT_OFCDC_SC_CODE,ATPT_OFCDC_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ENG_SCHUL_NM,SCHUL_KND_SC_NM,HS_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,ENE_BFE_SEHF_SC_NM,LCTN_SC_NM,ORG_RDNMA,ORG_TELNO,HMPG_ADRES,FOND_SC_NM,COEDU_SC_NM,FOND_YMD
K10,강원특별자치도교육청,7801107,강원체육고등학교,Kangwon Athletic High School,고등학교,특목고,일반계,체육계열,전기,강원특별자치도,강원특별자치도 춘천시 자라우새길 126,033-250-9330,http://gangwon-ph.gwe.hs.kr,공립,남여공학,19911015
K10,강원특별자치도교육청,7801108,강일여자고등학교,Gangil Girls High School,고등학교,일반고,일반계,,후기,강원특별자치도,강원특별자치도 강릉시 화부산로 89,033-650-0701,http://gangil.gwe.hs.kr,사립,여,19640504
K10,강원특별자치도교육청,7801109,거진고등학교,Geojin High School,고등학교,특성화고,전문계,,전기,강원특별자치도,강원특별자치도 고성군 거진읍 거탄진로 39-7,033-680-1703,https://geojin.gwe.hs.kr,공립,남여공학,19640210
K10,강원특별자치도교육청,7801110,경포고등학교,Gyeongpo High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 강릉시 강릉대로547번길 14,033-820-1015,http://gyeongpo.gwe.hs.kr/,공립,남여공학,19821130
K10,강원특별자치도교육청,7801111,고성고등학교,Goseong High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 고성군 간성읍 수성로 125,033-680-7006,http://goseonggo.gwe.hs.kr,공립,남여공학,19580525
K10,강원특별자치도교육청,7801112,고한고등학교,Gohan High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 정선군 고한읍 고한9길 160,033-590-8416,http://gohan.gwe.hs.kr,공립,남여공학,19790131
K10,강원특별자치도교육청,7801113,기린고등학교,Girin High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 인제군 기린면 창암길 20,033-460-0251,http://girin.gwe.hs.kr/,공립,남여공학,19720114
K10,강원특별자치도교육청,7801114,김화고등학교,Kimhwa High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 철원군 서면 와수1로 90,033-458-4231,http://gimhwa.gwe.hs.kr,공립,남여공학,19791121
K10,강원특별자치도교육청,7801116,내면고등학교,Naemyeon High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 홍천군 내면 구룡령로 5174,033-439-3908,http://naemyeon.gwe.hs.kr/main.do ,공립,남여공학,19831121
K10,강원특별자치도교육청,7801117,대성고등학교,Daesung High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 원주시 북원로 2001,033-737-6312,http://daesunggo.gwe.hs.kr,사립,남,19540324
K10,강원특별자치도교육청,7801118,대진고등학교,Daejin High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 고성군 현내면 화진포길 476,033-680-6659,http://daejin.gwe.hs.kr,공립,남여공학,19801126
K10,강원특별자치도교육청,7801119,대화고등학교,Daehwa High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 평창군 대화면 대화중앙로 32-8,033-333-2762,daehwa.gwe.hs.kr,공립,남여공학,19680123
K10,강원특별자치도교육청,7801120,도계고등학교,Dogye High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 삼척시 도계읍 도계느티로 69,033-540-0815,http://dogye.gwe.hs.kr/,공립,남여공학,19661228
K10,강원특별자치도교육청,7801121,도계전산정보고등학교,Dogye Computer and Information High School,고등학교,특성화고,전문계,,전기,강원특별자치도,강원특별자치도 삼척시 도계읍 도계느티로 24,033-540-1000,http://dgs.gwe.hs.kr,공립,남여공학,19741227
K10,강원특별자치도교육청,7801122,동광산업과학고등학교,Dong Kwang Industrial Technology High School,고등학교,특성화고,전문계,,전기,강원특별자치도,강원특별자치도 고성군 토성면 백촌길 30-15,033-630-3150,http://dongat.gwe.hs.kr,공립,남여공학,19540401
K10,강원특별자치도교육청,7801123,동해광희고등학교,Donghae Kwanghee High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 동해시 청운로 112,033-520-0706,http://dhkh.gwe.hs.kr/,사립,남여공학,19811125
K10,강원특별자치도교육청,7801124,동해삼육고등학교,Donghae Sahmyook High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 동해시 동해대로 5367,033-531-3206,http://dhsy.gwe.hs.kr,사립,남여공학,19811125
K10,강원특별자치도교육청,7801125,동해상업고등학교,Donghae Commercial High School,고등학교,특성화고,전문계,,전기,강원특별자치도,강원특별자치도 동해시 느릅재길 65,033-520-2666,http://donghae.gwe.hs.kr,공립,남여공학,19691122
K10,강원특별자치도교육청,7801126,둔내고등학교,Dunnae High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 횡성군 둔내면 둔내로 22,033-342-1197,dunnae.gwe.hs.kr,공립,남여공학,19671005
K10,강원특별자치도교육청,7801127,마차고등학교,Macha High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 영월군 북면 문학로길 25-8,033-372-3971,http://macha.gwe.hs.kr,공립,남여공학,19580508
K10,강원특별자치도교육청,7801128,묵호고등학교,Mukho High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 동해시 승지로 37,033-530-7104,mukho.gwe.hs.kr,공립,남여공학,19540906
K10,강원특별자치도교육청,7801130,문막고등학교,Munmak High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 원주시 문막읍 문막시장1길 58,033-734-1348,http://munmak.gwe.hs.kr,공립,남여공학,20090225
K10,강원특별자치도교육청,7801131,미래고등학교,Mirae High School,고등학교,특성화고,전문계,,전기,강원특별자치도,강원특별자치도 원주시 고문골길 54,033-747-6162,https://mirae.gwe.hs.kr/,공립,남여공학,19911015
K10,강원특별자치도교육청,7801132,민족사관고등학교,Korean Minjok Leadership Academy,고등학교,자율고,일반계,,전기,강원특별자치도,강원특별자치도 횡성군 안흥면 봉화로 800,033-343-1115,http://www.minjok.hs.kr,사립,남여공학,19951016
K10,강원특별자치도교육청,7801133,봉의고등학교,bongeui-high school,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 춘천시 후석로250번길 22,033-815-0100,http://bongeui.gwe.hs.kr,공립,남여공학,19861111
K10,강원특별자치도교육청,7801134,봉평고등학교,Bongpyeong High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원도 평창군 봉평면 기풍4길 27-6,033-339-7800,http://bongpyeong.gwe.hs.kr/,공립,남여공학,19801126
K10,강원특별자치도교육청,7801135,북원여자고등학교,Bukwon Girls High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 원주시 원문로137번길 32,033-737-7302,http://bukwon.gwe.hs.kr,공립,여,19811228
K10,강원특별자치도교육청,7801136,북평고등학교,Bukpyeong High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원도 동해시 효자남길 51,033-520-8889,bukpyeong.gwe.hs.kr,공립,남,19461210
K10,강원특별자치도교육청,7801137,북평여자고등학교,Bukpyeong Girls High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원도 동해시 동굴로 55,"530-7501,530-7508",http://bukyo.gwe.hs.kr,공립,여,19610308
K10,강원특별자치도교육청,7801138,사내고등학교,Sanae High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 화천군 사내면 포화로 1093,033-440-4273,http://sanae.gwe.hs.kr,공립,남여공학,19781229
K10,강원특별자치도교육청,7801139,사북고등학교,Sabuk High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 정선군 사북읍 소금강로 3640,033-590-0101,http://sabuk.gwe.hs.kr,공립,남여공학,19721226
K10,강원특별자치도교육청,7801140,삼일고등학교,Samil High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 삼척시 사직로 22,033-570-8831,samilgo.gwe.hs.kr,사립,남여공학,19801126
K10,강원특별자치도교육청,7801141,삼척고등학교,Samcheok High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 삼척시 사대안길 21,033-570-8999,http://samchok.gwe.hs.kr/,공립,남,19630222
K10,강원특별자치도교육청,7801142,삼척여자고등학교,Samcheok Girls' High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 삼척시 남산길 6,033-570-8700,http://sam-g.gwe.hs.kr,공립,여,19530423
K10,강원특별자치도교육청,7801143,상동고등학교,Sangdong High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 영월군 상동읍 태백산로 3147,033-378-2521,http://sangdong.gwe.hs.kr,공립,남여공학,19551231
K10,강원특별자치도교육청,7801144,상지대관령고등학교,SangjiDaegwallyeong High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 평창군 대관령면 해당화3길 24,033-335-5091,http://dhs.gwe.hs.kr,사립,남여공학,19740105
K10,강원특별자치도교육청,7801145,상지여자고등학교,Sangji Girls High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 원주시 개운4길 25,033-761-7979,http://sangjigo.gwe.hs.kr,사립,여,19640108
K10,강원특별자치도교육청,7801146,서석고등학교,Seoseok High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 홍천군 서석면 구룡령로 2570,033-439-3801,http://seoseokhs.gwe.hs.kr,공립,남여공학,19671005
K10,강원특별자치도교육청,7801147,석정여자고등학교,Suhck Chung Girls' High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 영월군 영월읍 영월로 1914-11,033-370-4444,https://sjg.gwe.hs.kr,사립,여,19631214
K10,강원특별자치도교육청,7801148,설악고등학교,Seorak High School ,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 속초시 청대로 219,033-630-0300,http://seorak.gwe.hs.kr,공립,남여공학,19691122
K10,강원특별자치도교육청,7801233,섬강고등학교,SEOMGANG HIGHSCHOOL,고등학교,일반고,일반계,,후기,강원특별자치도,강원특별자치도 원주시 지정면 신지정로 124,033-904-8888,http://seomgang.gwe.hs.kr,공립,남여공학,20250301
K10,강원특별자치도교육청,7801150,성수고등학교,Seongsu High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 춘천시 중앙로68번길 21,033-245-7500,seongsu.gwe.hs.kr,사립,남,19580314
K10,강원특별자치도교육청,7801151,성수여자고등학교,Seongsu Girls High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 춘천시 학당길 28,033-245-7600,ssg.gwe.hs.kr,사립,여,19560305
K10,강원특별자치도교육청,7801152,속초고등학교,Sokcho High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 속초시 사진용촌길 42,033-634-6000,http://sokcho.gwe.hs.kr ,공립,남,19520602
K10,강원특별자치도교육청,7801153,속초여자고등학교,Sokcho Girls' High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 속초시 배움터길 16,033-634-3210,http://sokcho-gh.gwe.hs.kr,공립,여,19630222
K10,강원특별자치도교육청,7801154,신남고등학교,Sinnam High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 인제군 남면 신남로 47-35(구:신난리 404),033-461-6234,http://sinnam.gwe.hs.kr,공립,남여공학,19801126
K10,강원특별자치도교육청,7801155,신철원고등학교,Shincheorwon High School,고등학교,일반고,일반계,,후기,강원특별자치도,강원특별자치도 철원군 갈말읍 명성로149번길 64,033-450-1400,http://scw.gwe.hs.kr,공립,남여공학,19570520
K10,강원특별자치도교육청,7801156,안흥고등학교,Anheung High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 횡성군 안흥면 서동로 1121,033-342-4007,http://anheung.gwe.hs.kr/,공립,남여공학,19781229
K10,강원특별자치도교육청,7801157,양구고등학교,Yanggu High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 양구군 양구읍 중심로 115,033-480-3450,http://yanggu.gwe.hs.kr,공립,남,19550705
K10,강원특별자치도교육청,7801158,양구여자고등학교,Yanggu Girls High School,고등학교,일반고,일반계,,후기,강원특별자치도,강원특별자치도 양구군 양구읍 박수근로 327,033-480-1668,http://yanggugirl.gwe.hs.kr,공립,여,19740105
K10,강원특별자치도교육청,7801159,양양고등학교,Yangyang High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 양양군 양양읍 복개길 23-12,033-670-8600,http://yang.gwe.hs.kr,공립,남여공학,19541231
K10,강원특별자치도교육청,7801160,여량고등학교,Yeoryang High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 정선군 여량면 여량7길 42,033-562-4124,http://yoerang.gwe.hs.kr,공립,남여공학,19811125
K10,강원특별자치도교육청,7801161,영서고등학교,Yeongseo High School,고등학교,특성화고,전문계,,전기,강원특별자치도,강원특별자치도 원주시 치악로 1384,033-769-5020,yeongseo.gwe.hs.kr,공립,남여공학,19410505
K10,강원특별자치도교육청,7801162,영월고등학교,Yeongwol High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 영월군 영월읍 오무개길 51,033-370-5005,http://youngwol.gwe.hs.kr,공립,남,19721226
K10,강원특별자치도교육청,7801163,원덕고등학교,Wondeok High School,고등학교,일반고,일반계,,전기,강원특별자치도,강원특별자치도 삼척시 원덕읍 삼척로 480,033-571-5203,http://wondeok.gwe.hs.kr/,공립,남여공학,19641212
